name;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'w143_jomala_d7.wav';3.892513e+001;1.236021e-001;3.611418e+001;3.903617e+001;4.238298e+001;6.268799e+000;1.604460e+002;3.503126e+002;8.970029e+001;1.551710e+002;2.202998e-001;1.212613e+000;6.484635e-003;1.334766e-001;3.983847e-001;3.919001e-001;5.607491e+000;3.940709e+000;4.871957e+000;4.287792e+000;8.787549e-002;1.385503e+000;1.660340e+001;9.333520e-001;3.449950e+000;4.563183e+000;1.157370e+001;1.073201e+000;-2.475427e-001;-7.198833e+001;3.486066e-002;2.031842e+000;9.555076e-001;1.109990e+000;1.048298e+001;4.883447e-001;6.629010e+000;1.462035e+000;1.590689e+001;7.363755e-001;6.620068e+002;3.958286e-001;1.274085e+003;2.509164e-001;-1.420148e+002;-5.867213e-001;1.662393e+003;1.913538e-001;9.228459e+002;4.555319e-001;-1.254910e+002;-6.792096e-001;2.791766e+003;1.048930e-001;7.715462e+002;5.230927e-001;-1.282435e+002;-6.392891e-001;-1.532325e+001;-7.254571e-001;2.730587e+001;4.760464e-001;2.556228e-002;1.624683e+000;-3.363048e-003;-4.014384e+000;1.702013e-001;8.335717e-001;2.862598e+001;4.496007e-001;-2.604072e+000;-7.297610e+000;1.359596e+001;1.054119e+000;-1.236025e+001;-1.474297e+000;-2.104238e+001;3.208892e+001;8.011153e-003;1.404466e-002;3.833500e-002;1.845950e+000;1.475083e+000;2.807207e-001;1.992269e-001;4.013461e-001;5.336937e-001;-3.917501e+001
'w143_jomala_d8.wav';3.870681e+001;1.066825e-001;3.621770e+001;3.893977e+001;4.115441e+001;4.936710e+000;1.492665e+002;1.774823e+002;5.148259e+001;6.359733e+001;2.048812e-001;1.154416e+000;2.695952e-003;1.341820e-001;3.704398e-001;3.677439e-001;5.152833e+000;3.110500e+000;3.985719e+000;2.751127e+000;7.780169e-002;1.184644e+000;1.704279e+001;9.536992e-001;5.141116e+000;2.879067e+000;1.044956e+001;1.127576e+000;7.226793e-001;2.273984e+001;2.996301e-002;1.853014e+000;1.014842e+000;1.116389e+000;1.097792e+001;4.250566e-001;5.537354e+000;1.642074e+000;1.654083e+001;6.677930e-001;6.656671e+002;4.151851e-001;1.265858e+003;2.313895e-001;-1.410880e+002;-5.856947e-001;1.655805e+003;2.089954e-001;9.575410e+002;4.511431e-001;-1.229161e+002;-6.873370e-001;2.797932e+003;1.167671e-001;7.636777e+002;4.844978e-001;-1.260889e+002;-6.399521e-001;-1.663669e+001;-6.432886e-001;2.961902e+001;4.190466e-001;1.687030e-002;2.121999e+000;-3.371341e-003;-3.856364e+000;1.426094e-001;6.548925e-001;2.969871e+001;4.329798e-001;5.242676e-001;3.322736e+001;1.169877e+001;1.147503e+000;-9.875733e+000;-1.687011e+000;-2.095959e+001;3.198788e+001;1.575024e-002;1.534320e-002;3.855171e-002;2.598839e+000;1.688815e+000;2.562295e-001;1.836172e-001;3.259322e-001;4.957518e-001;-3.926771e+001
'w144_mindelo_d5.wav';3.528696e+001;1.471782e-001;3.304317e+001;3.535845e+001;3.847300e+001;5.429825e+000;1.871365e+002;3.043780e+002;1.804678e+002;4.339187e+002;2.742652e-001;1.169708e+000;1.979705e-002;1.618611e-001;5.030878e-001;4.832907e-001;6.380098e+000;4.500626e+000;5.453270e+000;4.093061e+000;1.149860e-001;1.361090e+000;1.743437e+001;1.014167e+000;4.163185e+000;3.513958e+000;1.122684e+001;1.105676e+000;3.167980e+000;4.439417e+000;4.596032e-002;2.020423e+000;1.177973e+000;1.092380e+000;8.618062e+000;5.821421e-001;1.009014e+001;1.057415e+000;2.074290e+001;5.158018e-001;6.278786e+002;3.633339e-001;1.261074e+003;2.280608e-001;-1.267111e+002;-7.094368e-001;1.613316e+003;1.919480e-001;8.861614e+002;4.083744e-001;-1.214395e+002;-7.128361e-001;2.699531e+003;9.076446e-002;6.936788e+002;6.003028e-001;-1.240046e+002;-6.734744e-001;-1.345441e+001;-6.492625e-001;2.383015e+001;3.853697e-001;4.344997e-002;1.006441e+000;-6.048007e-003;-2.185196e+000;2.143455e-001;8.539997e-001;3.091623e+001;4.484807e-001;-1.269542e+000;-1.272903e+001;1.173167e+001;1.182771e+000;-5.068492e+000;-2.730564e+000;-1.783261e+001;2.881515e+001;-3.791517e-003;1.269317e-002;4.719084e-002;2.108191e+000;1.974511e+000;2.140455e-001;1.658353e-001;2.846190e-001;4.338928e-001;-3.751111e+001
'w144_mindelo_d6.wav';3.620202e+001;1.353444e-001;3.349523e+001;3.614862e+001;3.932015e+001;5.824921e+000;1.766235e+002;2.669827e+002;2.313863e+002;6.886611e+002;2.576911e-001;1.218682e+000;9.532996e-003;1.327188e-001;4.857902e-001;4.762572e-001;6.624544e+000;3.798949e+000;6.450421e+000;4.905577e+000;1.131222e-001;1.319434e+000;1.582016e+001;1.118143e+000;4.781931e+000;3.030432e+000;1.097731e+001;1.141553e+000;3.231028e+000;4.081273e+000;4.054947e-002;1.750438e+000;1.259248e+000;1.054792e+000;8.884186e+000;5.425125e-001;9.977391e+000;1.318867e+000;1.955610e+001;7.150829e-001;6.317233e+002;3.755380e-001;1.256223e+003;2.337911e-001;-1.351167e+002;-6.428404e-001;1.628695e+003;1.880759e-001;9.034821e+002;4.069553e-001;-1.277483e+002;-6.642538e-001;2.689199e+003;9.490988e-002;7.590936e+002;5.977210e-001;-1.298163e+002;-6.341498e-001;-1.383716e+001;-6.696070e-001;2.387297e+001;4.183091e-001;3.897092e-002;1.167935e+000;-6.881158e-003;-1.988609e+000;2.216674e-001;7.592095e-001;2.912531e+001;5.140982e-001;-1.161736e+000;-1.438153e+001;1.256230e+001;1.150677e+000;-4.631550e+000;-2.902030e+000;-1.914245e+001;3.003035e+001;7.372881e-003;1.309488e-002;5.249993e-002;2.493384e+000;2.090884e+000;1.859333e-001;1.375311e-001;2.809655e-001;4.480599e-001;-3.793773e+001
'w144_mindelo_d7.wav';3.597816e+001;1.558205e-001;3.352371e+001;3.564449e+001;3.976939e+001;6.245682e+000;2.187610e+002;4.438328e+002;2.724154e+002;6.545221e+002;2.925175e-001;1.124696e+000;1.894557e-002;1.786866e-001;5.517097e-001;5.327641e-001;6.674145e+000;4.442244e+000;5.702407e+000;4.420321e+000;1.240621e-001;1.242461e+000;1.765727e+001;1.013435e+000;3.482126e+000;4.248127e+000;1.076326e+001;1.208165e+000;2.278975e+000;6.187156e+000;4.727028e-002;1.991900e+000;1.238460e+000;1.051569e+000;8.709852e+000;5.855468e-001;9.651776e+000;1.140076e+000;1.981902e+001;5.751797e-001;6.372944e+002;3.753967e-001;1.261104e+003;2.270606e-001;-1.250598e+002;-7.198697e-001;1.613479e+003;1.895862e-001;9.253885e+002;4.304577e-001;-1.182428e+002;-7.360865e-001;2.702831e+003;9.198212e-002;7.046818e+002;5.618829e-001;-1.209963e+002;-6.933657e-001;-1.318836e+001;-7.204692e-001;2.417106e+001;4.169769e-001;4.472285e-002;9.944936e-001;-4.910448e-003;-2.705527e+000;2.251694e-001;7.359667e-001;3.021242e+001;4.860411e-001;-2.010844e+000;-8.158957e+000;1.134394e+001;1.314855e+000;-6.053795e+000;-2.238608e+000;-1.745371e+001;2.850861e+001;2.125323e-003;1.359283e-002;5.051609e-002;2.372012e+000;1.960784e+000;2.248131e-001;1.526976e-001;2.760976e-001;4.243586e-001;-3.713290e+001
'w144_mindelo_d8.wav';3.514942e+001;1.467266e-001;3.301397e+001;3.588397e+001;3.852961e+001;5.515640e+000;2.577054e+002;4.512459e+002;1.160614e+002;1.832511e+002;3.046002e-001;1.090537e+000;1.433218e-002;2.244610e-001;5.325469e-001;5.182148e-001;6.432467e+000;4.340634e+000;5.444101e+000;3.723886e+000;1.263456e-001;1.261131e+000;1.907597e+001;9.910271e-001;4.068945e+000;3.616143e+000;9.713208e+000;1.350810e+000;4.492599e-001;3.261115e+001;4.695302e-002;2.136638e+000;1.102769e+000;1.141599e+000;8.767387e+000;5.762577e-001;1.094856e+001;1.036514e+000;2.232147e+001;5.175029e-001;6.280239e+002;3.798675e-001;1.244454e+003;2.301010e-001;-1.146315e+002;-7.990130e-001;1.608045e+003;2.042312e-001;8.938314e+002;3.739112e-001;-1.092249e+002;-7.959005e-001;2.713223e+003;9.426859e-002;6.758980e+002;5.104237e-001;-1.133120e+002;-7.315589e-001;-1.434861e+001;-6.596799e-001;2.627786e+001;3.659471e-001;4.526125e-002;9.429677e-001;-5.380267e-003;-2.526584e+000;2.098923e-001;8.303155e-001;3.188373e+001;4.370379e-001;-1.371261e-001;-1.207259e+002;1.125285e+001;1.284415e+000;-6.584210e+000;-2.250195e+000;-1.653071e+001;2.715323e+001;2.320399e-002;1.458305e-002;5.743053e-002;2.342135e+000;2.045977e+000;2.396629e-001;1.764790e-001;2.300000e-001;3.998039e-001;-3.648401e+001
'w145_portlouis_d5.wav';3.709265e+001;1.466370e-001;3.348109e+001;3.683887e+001;4.124203e+001;7.760948e+000;1.971221e+002;4.375434e+002;1.180426e+002;1.683542e+002;3.861459e-001;1.035677e+000;2.234563e-002;2.893517e-001;7.046524e-001;6.823068e-001;7.563616e+000;4.618762e+000;8.023635e+000;5.070417e+000;1.987067e-001;1.342915e+000;1.576290e+001;1.068682e+000;3.192185e-001;5.225771e+001;1.285664e+001;1.038930e+000;-8.312692e+000;-2.246531e+000;4.170467e-002;1.667454e+000;1.197142e+000;1.034553e+000;8.311081e+000;6.514724e-001;9.008245e+000;1.341414e+000;1.817516e+001;6.747107e-001;6.587504e+002;3.659337e-001;1.158324e+003;2.551555e-001;-1.223995e+002;-7.308923e-001;1.726980e+003;1.930312e-001;8.232538e+002;5.033781e-001;-1.168477e+002;-7.293086e-001;2.797196e+003;1.133222e-001;7.220344e+002;5.865183e-001;-1.181246e+002;-7.068943e-001;-1.327763e+001;-7.383275e-001;2.264350e+001;4.862700e-001;5.453441e-002;7.695296e-001;-1.049996e-002;-1.290192e+000;3.547134e-001;8.411154e-001;2.680044e+001;5.187523e-001;-3.715682e+000;-5.335710e+000;1.652202e+001;9.047064e-001;-2.155098e+001;-7.742549e-001;-1.317254e+001;2.290714e+001;1.407982e-002;1.193891e-002;7.702027e-002;2.628812e+000;2.136268e+000;2.135606e-001;1.661900e-001;2.513877e-001;3.991987e-001;-3.384815e+001
'w145_portlouis_d6.wav';3.758661e+001;1.491032e-001;3.341934e+001;3.706967e+001;4.100400e+001;7.584663e+000;1.703075e+002;2.423526e+002;1.356499e+002;1.620555e+002;3.569022e-001;1.056253e+000;1.559824e-002;2.535097e-001;6.784491e-001;6.628509e-001;7.787127e+000;5.095796e+000;7.116432e+000;4.394229e+000;1.713198e-001;1.324728e+000;1.521476e+001;1.099412e+000;8.602334e-001;1.929384e+001;1.341621e+001;1.011068e+000;-6.180955e+000;-3.257633e+000;4.363359e-002;1.782785e+000;1.209064e+000;1.016451e+000;8.136497e+000;6.909755e-001;1.076379e+001;1.015786e+000;1.766360e+001;6.694472e-001;6.655801e+002;4.064343e-001;1.170836e+003;2.701170e-001;-1.287495e+002;-6.864561e-001;1.725405e+003;2.027552e-001;8.027507e+002;4.984549e-001;-1.192681e+002;-7.213707e-001;2.791136e+003;1.250260e-001;7.281525e+002;5.493569e-001;-1.201633e+002;-7.013466e-001;-1.210807e+001;-8.329433e-001;2.119966e+001;5.264825e-001;5.213366e-002;8.571023e-001;-7.894389e-003;-1.717752e+000;3.171315e-001;7.973770e-001;2.549642e+001;5.949090e-001;-3.947152e+000;-4.836776e+000;1.777910e+001;8.607627e-001;-2.044222e+001;-9.334931e-001;-1.530468e+001;2.548410e+001;7.454357e-003;1.279265e-002;6.476154e-002;2.818203e+000;2.104533e+000;2.089011e-001;1.531246e-001;2.719512e-001;4.346556e-001;-3.526372e+001
'w145_portlouis_d7.wav';3.725507e+001;1.309556e-001;3.349636e+001;3.672123e+001;4.039220e+001;6.895847e+000;1.307036e+002;1.696612e+002;2.150243e+002;6.039946e+002;3.224688e-001;1.179663e+000;1.254313e-002;1.789378e-001;6.037811e-001;5.912380e-001;6.826087e+000;4.671150e+000;6.757713e+000;4.345502e+000;1.607120e-001;1.555473e+000;1.424181e+001;1.128641e+000;7.885292e-001;2.092703e+001;1.375496e+001;9.728485e-001;-4.485068e+000;-4.316464e+000;3.601272e-002;1.273240e+000;1.160276e+000;1.048784e+000;8.204512e+000;6.270363e-001;1.130315e+001;9.514591e-001;1.779989e+001;6.150209e-001;6.594131e+002;3.954347e-001;1.135388e+003;2.456145e-001;-1.363195e+002;-6.333326e-001;1.717715e+003;1.932204e-001;8.145033e+002;4.707589e-001;-1.289922e+002;-6.576006e-001;2.778950e+003;1.161166e-001;7.184319e+002;5.824746e-001;-1.301362e+002;-6.387560e-001;-1.194715e+001;-8.400601e-001;2.139130e+001;5.000775e-001;5.113521e-002;8.095010e-001;-6.963113e-003;-2.040657e+000;3.398011e-001;9.059885e-001;2.631533e+001;5.165912e-001;-5.561978e+000;-3.564811e+000;1.913303e+001;8.146486e-001;-2.091068e+001;-8.560020e-001;-1.609848e+001;2.636825e+001;4.515807e-003;1.353720e-002;5.381087e-002;2.391975e+000;1.854236e+000;2.084722e-001;1.450063e-001;3.191428e-001;4.526328e-001;-3.578563e+001
'w145_portlouis_d8.wav';3.664943e+001;1.221211e-001;3.356066e+001;3.676095e+001;3.928302e+001;5.722366e+000;2.508669e+002;5.782896e+002;9.937679e+001;1.655104e+002;3.592781e-001;1.064536e+000;1.306291e-002;2.545889e-001;6.383725e-001;6.253096e-001;7.599175e+000;4.384848e+000;8.056103e+000;4.906576e+000;1.669712e-001;1.290332e+000;1.730844e+001;9.489610e-001;1.709422e-001;9.997359e+001;1.419436e+001;9.379598e-001;-7.459884e+000;-2.446493e+000;4.101607e-002;1.834609e+000;1.118161e+000;1.051340e+000;8.607369e+000;5.664177e-001;1.123083e+001;1.086221e+000;1.900495e+001;6.227928e-001;6.366277e+002;4.072545e-001;1.160742e+003;2.456421e-001;-1.242172e+002;-7.137381e-001;1.699186e+003;2.150083e-001;8.196016e+002;4.638412e-001;-1.140632e+002;-7.554899e-001;2.765016e+003;1.299328e-001;7.686380e+002;6.069459e-001;-1.160381e+002;-7.220412e-001;-1.268804e+001;-7.726838e-001;2.213563e+001;4.755121e-001;4.711817e-002;8.513729e-001;-7.657733e-003;-1.806838e+000;2.903260e-001;7.994336e-001;2.790578e+001;4.856328e-001;-3.907254e+000;-5.204897e+000;1.845941e+001;7.964410e-001;-1.963972e+001;-8.632652e-001;-1.530022e+001;2.548803e+001;1.956211e-002;1.310430e-002;7.107831e-002;2.863080e+000;2.172908e+000;2.146808e-001;1.679140e-001;2.426437e-001;4.008281e-001;-3.542027e+001
'w148_phuntsholing_d5.wav';3.786271e+001;1.085133e-001;3.611171e+001;3.816203e+001;3.996111e+001;3.849396e+000;1.978412e+002;4.321417e+002;8.039845e+001;9.203244e+001;2.528702e-001;1.058508e+000;1.080417e-003;1.621865e-001;5.106371e-001;5.095567e-001;6.898049e+000;4.742068e+000;5.282541e+000;3.577043e+000;1.479464e-001;1.272989e+000;1.539051e+001;9.963113e-001;9.876650e+000;1.234139e+000;6.665152e+000;1.872220e+000;4.708013e+000;2.738826e+000;3.998373e-002;1.817399e+000;1.241719e+000;1.044391e+000;9.897486e+000;4.603515e-001;8.621831e+000;1.222958e+000;2.157897e+001;4.326324e-001;6.109598e+002;3.569699e-001;1.270629e+003;2.159273e-001;-1.373925e+002;-6.153999e-001;1.635025e+003;1.715927e-001;9.608503e+002;4.615353e-001;-1.248415e+002;-6.641111e-001;2.709352e+003;1.126660e-001;7.654384e+002;5.636581e-001;-1.279299e+002;-6.192544e-001;-1.835027e+001;-5.371209e-001;2.905304e+001;3.345220e-001;2.569760e-002;1.597736e+000;-1.319815e-002;-9.630376e-001;2.698086e-001;7.474192e-001;2.758077e+001;4.108890e-001;9.673948e+000;1.384936e+000;4.777416e+000;3.160780e+000;-1.052658e+000;-1.256849e+001;-1.927204e+001;2.952259e+001;2.308862e-002;1.192907e-002;7.981914e-002;2.946545e+000;2.140992e+000;1.960976e-001;1.518002e-001;2.598734e-001;4.074418e-001;-3.554848e+001
'w148_phuntsholing_d6.wav';3.906024e+001;9.163368e-002;3.694964e+001;3.906302e+001;4.140905e+001;4.459404e+000;9.172974e+001;1.238101e+002;2.486820e+002;5.899785e+002;2.463052e-001;1.023237e+000;1.033966e-003;1.674508e-001;4.892791e-001;4.882451e-001;5.898548e+000;3.686884e+000;5.111846e+000;2.916727e+000;1.451535e-001;1.147145e+000;1.563611e+001;9.818966e-001;1.008011e+001;1.183627e+000;5.886999e+000;2.229416e+000;2.414853e+000;5.889580e+000;3.792425e-002;1.880604e+000;1.239266e+000;1.016558e+000;1.020912e+001;4.587125e-001;8.792037e+000;1.099723e+000;2.257010e+001;4.358140e-001;6.468143e+002;3.052212e-001;1.239915e+003;2.054958e-001;-1.314004e+002;-6.509196e-001;1.687115e+003;1.682325e-001;8.496955e+002;3.890941e-001;-1.205179e+002;-6.803489e-001;2.789570e+003;9.487798e-002;7.123945e+002;5.717171e-001;-1.236015e+002;-6.343026e-001;-1.952724e+001;-4.917908e-001;2.944336e+001;3.311765e-001;3.100095e-002;1.270850e+000;-1.589691e-002;-8.359913e-001;2.514080e-001;6.779850e-001;2.661375e+001;4.590082e-001;1.050269e+001;1.230165e+000;3.760025e+000;4.165744e+000;-4.419812e+000;-3.412858e+000;-1.963398e+001;2.995447e+001;2.941764e-002;1.215989e-002;8.245775e-002;3.451996e+000;2.629683e+000;1.683562e-001;1.262094e-001;2.079104e-001;3.280768e-001;-3.575169e+001
'w148_phuntsholing_d7.wav';3.838318e+001;1.224713e-001;3.635295e+001;3.878939e+001;4.100342e+001;4.650467e+000;2.327673e+002;5.416228e+002;1.440719e+002;2.418895e+002;2.209003e-001;1.109582e+000;1.033966e-003;1.089136e-001;4.577066e-001;4.566727e-001;5.630504e+000;3.775687e+000;4.447676e+000;2.241541e+000;1.268760e-001;1.277486e+000;1.561903e+001;9.654369e-001;9.326982e+000;1.273502e+000;5.671612e+000;2.122986e+000;3.174798e+000;4.479877e+000;3.712854e-002;1.951560e+000;1.130251e+000;1.112680e+000;1.052247e+001;4.475308e-001;8.295490e+000;1.481551e+000;2.199054e+001;5.578576e-001;6.502560e+002;3.126422e-001;1.241159e+003;2.070055e-001;-1.399426e+002;-5.996130e-001;1.680365e+003;1.710813e-001;9.027656e+002;4.306605e-001;-1.295849e+002;-6.311139e-001;2.792370e+003;1.036521e-001;6.882774e+002;5.390059e-001;-1.325613e+002;-5.889264e-001;-1.979712e+001;-4.913965e-001;3.027111e+001;3.078318e-001;2.949641e-002;1.315993e+000;-1.482110e-002;-8.895392e-001;2.464900e-001;7.103330e-001;2.884472e+001;3.746977e-001;1.000247e+001;1.385953e+000;3.553016e+000;4.188176e+000;-4.690568e+000;-3.248454e+000;-2.069397e+001;3.131470e+001;3.167080e-002;1.360762e-002;6.942417e-002;2.765599e+000;2.128378e+000;1.852381e-001;1.372850e-001;2.642857e-001;3.776062e-001;-3.613239e+001
'w148_phuntsholing_d8.wav';3.730537e+001;1.141663e-001;3.522417e+001;3.787478e+001;3.988490e+001;4.660728e+000;2.005809e+002;2.926779e+002;1.623691e+002;4.579906e+002;2.338289e-001;1.011942e+000;1.033966e-003;1.736046e-001;4.499818e-001;4.489478e-001;5.408914e+000;3.174344e+000;5.074769e+000;2.949872e+000;1.280920e-001;1.148992e+000;1.648491e+001;9.782934e-001;1.062327e+001;1.184253e+000;6.911423e+000;1.775603e+000;3.231479e+000;4.130095e+000;3.978483e-002;1.988953e+000;1.212656e+000;1.088552e+000;9.987468e+000;4.571935e-001;8.617802e+000;1.398347e+000;2.281681e+001;4.805025e-001;6.294323e+002;3.187418e-001;1.274493e+003;1.939618e-001;-1.267250e+002;-6.878615e-001;1.665793e+003;1.704265e-001;9.345662e+002;4.131227e-001;-1.195103e+002;-6.896653e-001;2.751621e+003;9.493636e-002;7.142671e+002;5.760206e-001;-1.224073e+002;-6.469553e-001;-2.054144e+001;-4.867903e-001;3.063982e+001;3.104077e-001;2.570329e-002;1.464146e+000;-1.457998e-002;-8.995823e-001;2.200139e-001;6.855457e-001;2.895701e+001;3.724392e-001;1.196527e+001;1.196668e+000;6.329027e+000;2.369849e+000;-2.508943e+000;-5.627948e+000;-1.892677e+001;2.864747e+001;3.484026e-002;1.344810e-002;7.368198e-002;2.889785e+000;2.053181e+000;2.231148e-001;1.526975e-001;2.690909e-001;4.008050e-001;-3.678282e+001
'w149_portgentil_d5.wav';3.714384e+001;1.326893e-001;3.481115e+001;3.671075e+001;3.952456e+001;4.713409e+000;1.575822e+002;2.244002e+002;1.348021e+002;2.220012e+002;2.054414e-001;1.006874e+000;1.320986e-002;1.440073e-001;3.879721e-001;3.747622e-001;5.574224e+000;3.400907e+000;4.426944e+000;2.899935e+000;1.087298e-001;1.132351e+000;1.791499e+001;1.023559e+000;9.283348e+000;1.290899e+000;1.170490e+001;9.853075e-001;-1.051213e-002;-1.530270e+003;4.027902e-002;1.750799e+000;1.225445e+000;1.074142e+000;9.435208e+000;4.847886e-001;9.197403e+000;1.228628e+000;2.512334e+001;4.728943e-001;6.077360e+002;3.256538e-001;1.258880e+003;2.165580e-001;-1.324434e+002;-6.547536e-001;1.658611e+003;2.021372e-001;9.236599e+002;4.403031e-001;-1.265206e+002;-6.485044e-001;2.691293e+003;1.118244e-001;8.068469e+002;4.224272e-001;-1.276534e+002;-6.268526e-001;-2.011337e+001;-4.888663e-001;2.821471e+001;3.922594e-001;2.438865e-002;1.725930e+000;-1.981162e-002;-6.798605e-001;1.905584e-001;6.805741e-001;3.263083e+001;4.624743e-001;8.770933e+000;1.528786e+000;1.300205e+001;1.037797e+000;-1.056964e+001;-1.455746e+000;-1.896247e+001;2.863576e+001;1.664672e-003;9.595491e-003;6.394120e-002;3.102579e+000;2.124357e+000;1.960731e-001;1.371934e-001;2.830612e-001;4.436223e-001;-3.946774e+001
'w149_portgentil_d6.wav';3.681068e+001;1.427084e-001;3.480286e+001;3.658067e+001;3.939725e+001;4.594391e+000;4.739821e+002;7.610774e+002;2.211001e+002;5.017657e+002;2.205725e-001;1.001684e+000;1.190374e-002;1.622196e-001;4.181324e-001;4.062287e-001;5.506959e+000;3.186363e+000;5.014696e+000;3.015743e+000;1.207793e-001;1.106786e+000;1.737263e+001;1.089600e+000;9.330019e+000;1.321834e+000;1.124804e+001;1.059302e+000;-5.946492e-002;-2.715725e+002;4.558696e-002;2.022786e+000;1.289806e+000;1.044114e+000;9.083654e+000;5.455597e-001;9.740256e+000;1.057237e+000;2.535544e+001;4.848545e-001;6.239836e+002;3.162078e-001;1.260552e+003;2.142903e-001;-1.310968e+002;-6.634570e-001;1.680759e+003;1.922371e-001;9.271192e+002;4.487869e-001;-1.258299e+002;-6.502974e-001;2.713753e+003;1.120656e-001;8.313333e+002;4.906732e-001;-1.270472e+002;-6.294817e-001;-1.968774e+001;-5.119630e-001;2.759716e+001;4.165594e-001;2.918535e-002;1.520977e+000;-2.032327e-002;-6.576881e-001;2.126078e-001;6.515613e-001;3.208646e+001;4.922944e-001;8.246819e+000;1.638671e+000;1.285489e+001;1.118493e+000;-1.046883e+001;-1.491397e+000;-1.834410e+001;2.786690e+001;6.052129e-003;9.883154e-003;6.963981e-002;3.391071e+000;2.271617e+000;1.836559e-001;1.118061e-001;2.698765e-001;4.527706e-001;-3.880962e+001
